geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,2822,,1997,MAR,1997,6,None,198,0.23,0.1532,1600,0,9607.86689414479,5769444.1409022,
Geocortex.Gis.Geometries.Polygon,2823,,1997,MAR,1997,6,None,199,0.23,0.1532,1600,0,9607.83203098267,5769402.2708994,
Geocortex.Gis.Geometries.Polygon,2824,,1997,MAR,1997,6,None,200,0.23,0.1532,1600,0,9607.79524506857,5769358.09186803,
Geocortex.Gis.Geometries.Polygon,2825,,1997,MAR,1997,6,None,201,0.23,0.1532,1600,0,9607.75765622914,5769312.94871777,
Geocortex.Gis.Geometries.Polygon,2826,,1997,MAR,1997,6,None,202,0.23,0.1532,1600,0,9607.71936096371,5769266.9573495,
Geocortex.Gis.Geometries.Polygon,2827,,1997,MAR,1997,6,None,203,0.23,0.1532,1600,0,9607.68291165608,5769223.18308526,
Geocortex.Gis.Geometries.Polygon,2828,,1997,MAR,1997,6,None,204,0.23,0.1532,1600,0,9607.64073621367,5769172.53216129,
Geocortex.Gis.Geometries.Polygon,2829,,1997,MAR,1997,6,None,205,0.23,0.1532,1600,0,9607.60311685625,5769127.35309024,
Geocortex.Gis.Geometries.Polygon,2830,,1997,MAR,1997,6,None,206,0.23,0.1532,1600,0,9607.56549025663,5769082.16549775,
Geocortex.Gis.Geometries.Polygon,2831,,1997,MAR,1997,6,None,207,0.23,0.1532,1600,0,9607.5270561152,5769036.0082676,
Geocortex.Gis.Geometries.Polygon,2832,,1997,MAR,1997,6,None,208,0.23,0.1532,1600,0,9607.48447877317,5768984.87548084,
Geocortex.Gis.Geometries.Polygon,2833,,1997,MAR,1997,6,None,209,0.23,0.1532,1600,0,9607.44113784235,5768932.82589726,
Geocortex.Gis.Geometries.Polygon,2834,,1997,MAR,1997,6,None,210,0.23,0.1532,1600,0,9607.40062714405,5768884.17547372,
Geocortex.Gis.Geometries.Polygon,2835,,1997,MAR,1997,6,None,211,0.23,0.1532,1600,0,9607.35441638688,5768828.67997469,
Geocortex.Gis.Geometries.Polygon,2836,,1997,MAR,1997,6,None,212,0.23,0.1532,1600,0,9607.31061551822,5768776.07883496,
Geocortex.Gis.Geometries.Polygon,3418,,1997,MAR,1997,7,None,1,0.23,0.1532,1600,0,9607.32334115712,5768791.36124064,
Geocortex.Gis.Geometries.Polygon,3419,,1997,MAR,1997,7,None,2,0.23,0.1532,1600,0,9607.36975007987,5768847.0945659,
Geocortex.Gis.Geometries.Polygon,3420,,1997,MAR,1997,7,None,3,0.23,0.1532,1600,0,9607.41449826123,5768900.83371865,
Geocortex.Gis.Geometries.Polygon,3421,,1997,MAR,1997,7,None,4,0.23,0.1532,1600,0,9607.46392522103,5768960.19202868,
Geocortex.Gis.Geometries.Polygon,3422,,1997,MAR,1997,7,None,5,0.23,0.1532,1600,0,9607.5130092554,5769019.13880247,
Geocortex.Gis.Geometries.Polygon,3423,,1997,MAR,1997,7,None,6,0.23,0.1532,1600,0,9607.56143040561,5769077.2898036,
Geocortex.Gis.Geometries.Polygon,3424,,1997,MAR,1997,7,None,8,0.23,0.1532,1600,0,9607.65149814371,5769185.45673908,
Geocortex.Gis.Geometries.Polygon,3425,,1997,MAR,1997,7,None,9,0.23,0.1532,1600,0,9607.69720971802,5769240.3544944,
Geocortex.Gis.Geometries.Polygon,3426,,1997,MAR,1997,7,None,10,0.23,0.1532,1600,0,9607.74306446954,5769295.42445968,
Geocortex.Gis.Geometries.Polygon,3427,,1997,MAR,1997,7,None,11,0.23,0.1532,1600,0,9607.78869610041,5769350.22672597,
Geocortex.Gis.Geometries.Polygon,3428,,1997,MAR,1997,7,None,12,0.23,0.1532,1600,0,9607.82963521584,5769399.39363861,
Geocortex.Gis.Geometries.Polygon,3429,,1997,MAR,1997,7,None,13,0.23,0.1532,1600,0,9607.8660873202,5769443.17191318,
