geometry,OBJECTID,Shape,CAPTURE,ACQ_MONTH,ACQ_YEAR,RUN,RUN_ALPHA,PHOTO,F_PLANE,F,HAGL,SCALE,Shape_Length,Shape_Area,MISSING
Geocortex.Gis.Geometries.Polygon,78,,1958,MAY,1958,1,None,5058,0.23,0.254,2548,0,9228.71516485147,5323073.97452355,
Geocortex.Gis.Geometries.Polygon,79,,1958,MAY,1958,1,None,5059,0.23,0.254,2548,0,9228.75148749327,5323115.87601716,
Geocortex.Gis.Geometries.Polygon,80,,1958,MAY,1958,1,None,5060,0.23,0.254,2548,0,9228.7836349266,5323152.96115164,
Geocortex.Gis.Geometries.Polygon,81,,1958,MAY,1958,1,None,5061,0.23,0.254,2548,0,9228.81491518045,5323189.04602894,
Geocortex.Gis.Geometries.Polygon,82,,1958,MAY,1958,1,None,5062,0.23,0.254,2548,0,9228.85046429607,5323230.05563196,
Geocortex.Gis.Geometries.Polygon,83,,1958,MAY,1958,1,None,5063,0.23,0.254,2548,0,9228.88922283086,5323274.76786051,
Geocortex.Gis.Geometries.Polygon,84,,1958,MAY,1958,1,None,5064,0.23,0.254,2548,0,9228.92774642191,5323319.20922271,
Geocortex.Gis.Geometries.Polygon,85,,1958,MAY,1958,1,None,5065,0.23,0.254,2548,0,9228.96516873819,5323362.38030127,
Geocortex.Gis.Geometries.Polygon,86,,1958,MAY,1958,1,None,5066,0.23,0.254,2548,0,9229.00310881678,5323406.14882443,
Geocortex.Gis.Geometries.Polygon,87,,1958,MAY,1958,1,None,5067,0.23,0.254,2548,0,9229.04155811502,5323450.50496787,
Geocortex.Gis.Geometries.Polygon,88,,1958,MAY,1958,1,None,5068,0.23,0.254,2548,0,9229.07855379453,5323493.18434386,
Geocortex.Gis.Geometries.Polygon,89,,1958,MAY,1958,1,None,5069,0.23,0.254,2548,0,9229.1211638814,5323542.34095346,
Geocortex.Gis.Geometries.Polygon,90,,1958,MAY,1958,1,None,5070,0.23,0.254,2548,0,9229.16426758901,5323592.06726773,
Geocortex.Gis.Geometries.Polygon,377,,1951,NOV,1950,2,None,5087,0.23,0.305,3058,0,9223.72715156188,5317321.41030862,
Geocortex.Gis.Geometries.Polygon,378,,1951,NOV,1950,2,None,5088,0.23,0.305,3058,0,9223.72459633491,5317318.46423069,
Geocortex.Gis.Geometries.Polygon,379,,1951,NOV,1950,2,None,5089,0.23,0.305,3058,0,9223.72357841404,5317317.29060924,
Geocortex.Gis.Geometries.Polygon,380,,1951,NOV,1950,2,None,5090,0.23,0.305,3058,0,9223.72230451723,5317315.82185653,
Geocortex.Gis.Geometries.Polygon,381,,1951,NOV,1950,2,None,5091,0.23,0.305,3058,0,9223.72079703257,5317314.08378118,
Geocortex.Gis.Geometries.Polygon,382,,1951,NOV,1950,2,None,5092,0.23,0.305,3058,0,9223.72064657793,5317313.91030949,
Geocortex.Gis.Geometries.Polygon,383,,1951,NOV,1950,2,None,5093,0.23,0.305,3058,0,9223.72236607408,5317315.89282546,
Geocortex.Gis.Geometries.Polygon,384,,1951,NOV,1950,2,None,5094,0.23,0.305,3058,0,9223.72282957414,5317316.42720626,
Geocortex.Gis.Geometries.Polygon,385,,1951,NOV,1950,2,None,5095,0.23,0.305,3058,0,9223.72126830586,5317314.62710863,
Geocortex.Gis.Geometries.Polygon,386,,1951,NOV,1950,2,None,5096,0.23,0.305,3058,0,9223.72116158571,5317314.50406618,
Geocortex.Gis.Geometries.Polygon,387,,1951,NOV,1950,2,None,5097,0.23,0.305,3058,0,9223.71927534728,5317312.32929981,
Geocortex.Gis.Geometries.Polygon,388,,1951,NOV,1950,2,None,5098,0.23,0.305,3058,0,9223.71933932815,5317312.40307744,
Geocortex.Gis.Geometries.Polygon,389,,1951,NOV,1950,2,None,5099,0.23,0.305,3058,0,9223.71527531816,5317307.71742231,
Geocortex.Gis.Geometries.Polygon,390,,1951,NOV,1950,2,None,5100,0.23,0.305,3058,0,9223.71278961455,5317304.85148847,
Geocortex.Gis.Geometries.Polygon,391,,1951,NOV,1950,2,None,5101,0.23,0.305,3058,0,9223.70394555866,5317294.65461403,
Geocortex.Gis.Geometries.Polygon,392,,1951,NOV,1950,2,None,5102,0.23,0.305,3058,0,9223.69867427034,5317288.57702956,
Geocortex.Gis.Geometries.Polygon,393,,1951,NOV,1950,2,None,5103,0.23,0.305,3058,0,9223.68879792883,5317277.18997838,
Geocortex.Gis.Geometries.Polygon,394,,1951,NOV,1950,2,None,5104,0.23,0.305,3058,0,9223.6873094295,5317275.4737938,
Geocortex.Gis.Geometries.Polygon,395,,1951,NOV,1950,2,None,5105,0.23,0.305,3058,0,9223.69004595356,5317278.62889298,
Geocortex.Gis.Geometries.Polygon,396,,1951,NOV,1950,2,None,5106,0.23,0.305,3058,0,9223.69590449642,5317285.38355495,
Geocortex.Gis.Geometries.Polygon,397,,1951,NOV,1950,2,None,5107,0.23,0.305,3058,0,9223.70324692828,5317293.84908198,
Geocortex.Gis.Geometries.Polygon,398,,1951,NOV,1950,2,None,5108,0.23,0.305,3058,0,9223.70813660357,5317299.48671061,
Geocortex.Gis.Geometries.Polygon,399,,1951,NOV,1950,2,None,5109,0.23,0.305,3058,0,9223.70904733177,5317300.53676083,
Geocortex.Gis.Geometries.Polygon,400,,1951,NOV,1950,2,None,5110,0.23,0.305,3058,0,9223.70824074723,5317299.60681025,
Geocortex.Gis.Geometries.Polygon,401,,1951,NOV,1950,2,None,5111,0.23,0.305,3058,0,9223.71024482888,5317301.91745149,
Geocortex.Gis.Geometries.Polygon,402,,1951,NOV,1950,2,None,5112,0.23,0.305,3058,0,9223.70977163786,5317301.37187863,
Geocortex.Gis.Geometries.Polygon,403,,1951,NOV,1950,2,None,5113,0.23,0.305,3058,0,9223.70815149307,5317299.50391285,
Geocortex.Gis.Geometries.Polygon,404,,1952,JUL,1952,2,None,5047,0.23,0.3048,4581,0,13826.1279869482,11947613.4439682,
Geocortex.Gis.Geometries.Polygon,405,,1952,JUL,1952,2,None,5049,0.23,0.3048,4581,0,13826.2648751823,11947850.0245813,
Geocortex.Gis.Geometries.Polygon,406,,1952,JUL,1952,2,None,5060,0.23,0.3048,4581,0,13826.8962402828,11948941.2271091,
Geocortex.Gis.Geometries.Polygon,407,,1952,JUL,1952,2,None,5062,0.23,0.3048,4581,0,13827.0222917642,11949159.090655,
Geocortex.Gis.Geometries.Polygon,408,,1955,OCT,1955,2,None,5001,0.23,0.25602,2548,0,9156.32431400666,5239892.18382106,
Geocortex.Gis.Geometries.Polygon,409,,1955,OCT,1955,2,None,5002,0.23,0.25602,2548,0,9156.28589736503,5239848.21447977,
Geocortex.Gis.Geometries.Polygon,410,,1955,OCT,1955,2,None,5003,0.23,0.25602,2548,0,9156.24439289513,5239800.71124242,
Geocortex.Gis.Geometries.Polygon,411,,1955,OCT,1955,2,None,5004,0.23,0.25602,2548,0,9156.20293009753,5239753.25595932,
Geocortex.Gis.Geometries.Polygon,412,,1955,OCT,1955,2,None,5005,0.23,0.25602,2548,0,9156.1643929772,5239709.14937614,
Geocortex.Gis.Geometries.Polygon,413,,1955,OCT,1955,2,None,5006,0.23,0.25602,2548,0,9156.12715344557,5239666.52806696,
Geocortex.Gis.Geometries.Polygon,414,,1955,OCT,1955,2,None,5007,0.23,0.25602,2548,0,9156.09444779861,5239629.09598533,
Geocortex.Gis.Geometries.Polygon,415,,1955,OCT,1955,2,None,5008,0.23,0.25602,2548,0,9156.06080626278,5239590.5928978,
Geocortex.Gis.Geometries.Polygon,416,,1955,OCT,1955,2,None,5009,0.23,0.25602,2548,0,9156.02328499664,5239547.64959205,
Geocortex.Gis.Geometries.Polygon,417,,1955,OCT,1955,2,None,5010,0.23,0.25602,2548,0,9155.997296539,5239517.9057721,
Geocortex.Gis.Geometries.Polygon,418,,1955,OCT,1955,2,None,5011,0.23,0.25602,2548,0,9155.95902816541,5239474.10773923,
